timestamp_us,node_id,seq_no,rssi_dbm,pdr_percent,delay_ms
2530971984,16,244,-65,100.0,163.0
2531285984,8,249,-94,100.0,
2532591984,14,247,-94,100.0,130.0
2533693696,4,252,-81,100.0,
2534514984,11,247,-94,100.0,
2535221696,3,251,-65,100.0,523.0
2535723984,15,246,-65,100.0,208.0
2536101984,13,248,-65,100.0,574.0
2536612696,2,251,-69,100.0,
2536979696,5,251,-94,100.0,341.0
2537326984,6,249,-65,100.0,
2537539984,7,250,-65,100.0,94.0
2539007984,9,249,-65,100.0,352.0
2540688984,16,245,-65,100.0,206.0
2540765984,12,247,-65,100.0,339.0
2540811984,10,248,-65,100.0,239.0
2541486984,8,250,-94,100.0,
2542887984,14,248,-94,100.0,180.0
2543946696,4,253,-81,100.0,
2545000696,3,252,-65,100.0,557.0
2545118984,11,248,-94,100.0,
2545251984,15,247,-65,100.0,266.0
2545929984,13,249,-65,100.0,602.0
2546566984,6,250,-65,100.0,
2546627696,5,252,-94,100.0,362.0
2546995984,7,251,-65,100.0,96.0
2547414696,2,252,-69,100.0,
2549940984,12,248,-65,100.0,308.0
2550116224,16,246,-65,100.0,327.0
2550258984,9,250,-65,100.0,641.0
2551581984,10,249,-65,100.0,219.0
2551645984,8,251,-94,100.0,
2553297984,14,249,-94,100.0,193.0
2554286984,11,249,-94,100.0,
2554713696,4,254,-81,100.0,2.0
2554769984,15,248,-65,100.0,264.0
2555568696,3,253,-65,100.0,528.0
2556302984,6,251,-65,100.0,
2556813984,13,250,-65,100.0,616.0
2557020696,2,253,-69,100.0,
2557211696,5,253,-94,100.0,358.0
2557748984,7,252,-65,100.0,63.0
2559227984,16,247,-65,100.0,236.0
2559337984,9,251,-65,100.0,494.0
2560742984,12,249,-65,100.0,324.0
2561163984,10,250,-65,100.0,211.0
2561343984,8,252,-94,100.0,
2563223984,14,250,-94,100.0,184.0
2563848696,4,255,-81,100.0,
2564259984,15,249,-65,100.0,226.0
2564446224,11,250,-94,100.0,
2564631696,3,254,-65,100.0,535.0
2566317984,6,252,-65,100.0,
2566551984,13,251,-65,100.0,615.0
2566967696,2,254,-69,100.0,
2567230984,7,253,-65,100.0,61.0
2567287696,5,254,-94,100.0,376.0
2568939984,9,252,-65,100.0,393.0
2569643984,16,248,-65,100.0,254.0
2570985984,10,251,-65,100.0,245.0
2571557984,12,250,-65,100.0,330.0
2572325936,8,253,-94,100.0,
2573236984,14,251,-94,100.0,153.0
2573378696,4,256,-81,100.0,
2574536984,11,251,-94,100.0,
2575219984,15,250,-65,100.0,243.0
2575353984,6,253,-65,100.0,
2575482696,3,255,-65,100.0,552.0
2575773984,13,252,-65,100.0,617.0
2576793696,2,255,-69,100.0,
2577711696,5,255,-94,100.0,361.0
2578093984,7,254,-65,100.0,101.0
2579091984,16,249,-65,100.0,245.0
2579118984,9,253,-65,100.0,399.0
2580877984,12,251,-65,100.0,326.0
2580960984,10,252,-65,100.0,254.0
2582376984,14,252,-94,100.0,142.0
2583033696,4,257,-81,100.0,
2583194984,8,254,-94,100.0,
2584207984,11,252,-94,100.0,
2584762984,13,253,-65,100.0,570.0
2585079984,6,254,-65,100.0,
2585474696,3,256,-65,100.0,526.0
2585840984,15,251,-65,100.0,180.0
2587582696,2,256,-69,100.0,
2587987696,5,256,-94,100.0,341.0
2588062984,7,255,-65,100.0,79.0
2589562984,16,250,-65,100.0,245.0
2589628984,9,254,-65,100.0,366.0
2590411984,10,253,-65,100.0,256.0
2590537984,12,252,-65,100.0,302.0
2592074696,4,258,-81,100.0,
2593242984,14,253,-94,100.0,212.0
2593288736,11,253,-94,100.0,
2593973984,13,254,-65,100.0,617.0
2593984984,8,255,-94,100.0,
2595573696,3,257,-65,100.0,523.0
2595930984,6,255,-65,100.0,
2596516224,15,252,-65,100.0,182.0
2597237984,7,256,-65,100.0,89.0
2597778696,2,257,-69,100.0,
2598509696,5,257,-94,100.0,357.0
2599770984,16,251,-65,100.0,207.0
2600253984,9,255,-65,100.0,425.0
2600652984,10,254,-65,100.0,276.0
2601030984,12,253,-65,100.0,308.0
2602761696,4,259,-81,100.0,
2603016984,14,254,-94,100.0,128.0
2604222984,11,254,-94,100.0,
2604699936,8,256,-94,100.0,
2604932984,13,255,-65,100.0,612.0
2605352984,6,256,-65,100.0,
2606228696,3,258,-65,100.0,523.0
2607019984,7,257,-65,100.0,58.0
2607316984,15,253,-65,100.0,200.0
2608148696,5,258,-94,100.0,360.0
2608368696,2,258,-69,100.0,
2609853984,10,255,-65,100.0,227.0
2610753984,16,252,-65,100.0,220.0
2610992984,9,256,-65,100.0,449.0
2611890984,12,254,-65,100.0,319.0
2613107696,4,260,-81,100.0,
2613981984,14,255,-94,100.0,183.0
2614615984,11,255,-94,100.0,
2614731984,13,256,-65,100.0,628.0
2615605936,8,257,-94,100.0,
2615710696,3,259,-65,100.0,530.0
2616047984,6,257,-65,100.0,
2617172984,15,254,-65,100.0,201.0
2617652984,7,258,-65,100.0,79.0
2617931696,2,259,-69,100.0,
2618256696,5,259,-94,100.0,344.0
2620572984,10,256,-65,100.0,236.0
2621438984,16,253,-65,100.0,209.0
2621808984,9,257,-65,100.0,406.0
2622246696,4,261,-81,100.0,
2622590984,12,255,-65,100.0,323.0
2624556984,14,256,-94,100.0,160.0
2624683984,8,258,-94,100.0,
2624820984,13,257,-65,100.0,642.0
2625195696,3,260,-65,100.0,551.0
2625589984,11,256,-94,100.0,
2626682984,15,255,-65,100.0,181.0
2626846984,6,258,-65,100.0,
2626990696,2,260,-69,100.0,
2627213984,7,259,-65,100.0,73.0
2629100696,5,260,-94,100.0,373.0
2629822984,10,257,-65,100.0,241.0
2630456984,16,254,-65,100.0,205.0
2631618224,9,258,-65,100.0,372.0
2633264696,4,262,-81,100.0,9.0
2633503984,12,256,-65,100.0,302.0
2634501984,13,258,-65,100.0,609.0
2634606984,11,257,-94,100.0,
2634626696,3,261,-65,100.0,550.0
2635248984,8,259,-94,100.0,
2635273984,14,257,-94,100.0,166.0
2636580984,15,256,-65,100.0,244.0
2636671696,2,261,-69,100.0,
2637360984,6,259,-65,100.0,
2637448984,7,260,-65,100.0,79.0
2638984984,10,258,-65,100.0,242.0
2639430696,5,261,-94,100.0,369.0
2640241984,16,255,-65,100.0,167.0
2641817984,9,259,-65,100.0,406.0
2642974696,4,263,-81,100.0,5.0
2643638984,13,259,-65,100.0,564.0
2644054984,12,257,-65,100.0,333.0
2644420984,8,260,-94,100.0,
2645197696,3,262,-65,100.0,558.0
2645306984,11,258,-94,100.0,
2645874984,14,258,-94,100.0,159.0
2646050984,15,257,-65,100.0,230.0
2646586984,7,261,-65,100.0,96.0
2647414696,2,262,-69,100.0,
2648282984,6,260,-65,100.0,
2648373984,10,259,-65,100.0,228.0
2649995984,16,256,-65,100.0,238.0
2650084696,5,262,-94,100.0,362.0
2652012984,9,260,-65,100.0,366.0
2652405696,4,264,-81,100.0,8.0
2653831224,12,258,-65,100.0,300.0
2654619224,13,260,-65,100.0,606.0
2654888984,11,259,-94,100.0,
2655089696,3,263,-65,100.0,555.0
2655387984,14,259,-94,100.0,276.0
2655403984,8,261,-94,100.0,
2655589984,15,258,-65,100.0,241.0
2655637984,7,262,-65,100.0,94.0
2657244696,2,263,-69,100.0,
2657580984,6,261,-65,100.0,
2658306984,10,260,-65,100.0,268.0
2660390984,16,257,-65,100.0,227.0
2660989696,5,263,-94,100.0,338.0
2662415984,9,261,-65,100.0,394.0
2663279696,4,265,-81,100.0,
2663701984,12,259,-65,100.0,311.0
2664104696,3,264,-65,100.0,537.0
2664318984,14,260,-94,100.0,197.0
2664606984,8,262,-94,100.0,
2664676984,11,260,-94,100.0,
2664916984,13,261,-65,100.0,628.0
2665787984,15,259,-65,100.0,178.0
2666347984,7,263,-65,100.0,61.0
2668015696,2,264,-69,100.0,
2668052984,6,262,-65,100.0,
2668135984,10,261,-65,100.0,236.0
2669945984,16,258,-65,100.0,223.0
2670792696,5,264,-94,100.0,360.0
2673285984,9,262,-65,100.0,373.0
2673629696,4,266,-81,100.0,
2673732984,12,260,-65,100.0,280.0
2673787224,14,261,-94,100.0,126.0
2674658984,8,263,-94,100.0,
2674813984,11,261,-94,100.0,
2674938696,3,265,-65,100.0,534.0
2675204984,15,260,-65,100.0,260.0
2675453984,13,262,-65,100.0,581.0
2676869984,7,264,-65,100.0,50.0
2677605696,2,265,-69,100.0,
2677758984,10,262,-65,100.0,246.0
2678160984,6,263,-65,100.0,
2679662984,16,259,-65,100.0,234.0
2680705696,5,265,-94,100.0,356.0
2682423984,9,263,-65,100.0,418.0
2683696984,14,262,-94,100.0,156.0
2683816984,8,264,-94,100.0,
2684290696,4,267,-81,100.0,
2684619984,12,261,-65,100.0,289.0
2684891984,11,262,-94,100.0,
2685331696,3,266,-65,100.0,524.0
2685476224,15,261,-65,100.0,197.0
2685603984,13,263,-65,100.0,602.0
2686399984,7,265,-65,100.0,79.0
2687485984,10,263,-65,100.0,244.0
2687860984,6,264,-65,100.0,
2688432696,2,266,-69,100.0,
2689926984,16,260,-65,100.0,227.0
2690281696,5,266,-94,100.0,345.0
2693089984,14,263,-94,100.0,137.0
2693374984,9,264,-65,100.0,383.0
2693831696,4,268,-81,100.0,2.0
2694172984,8,265,-94,100.0,
2694974984,12,262,-65,100.0,286.0
2695063696,3,267,-65,100.0,531.0
2695764176,11,263,-94,100.0,
2695840384,13,264,-65,100.0,700.0
2696068984,15,262,-65,100.0,247.0
2696087984,7,266,-65,100.0,64.0
2697709984,6,265,-65,100.0,
2698399984,10,264,-65,100.0,260.0
2698703696,2,267,-69,100.0,
2700093696,5,267,-94,100.0,338.0
2700860984,16,261,-65,100.0,199.0
2703754984,14,264,-94,100.0,173.0
2703794984,8,266,-94,100.0,
2704117984,9,265,-65,100.0,385.0
2704242984,12,263,-65,100.0,353.0
2704529696,4,269,-81,100.0,7.0
2704990696,3,268,-65,100.0,543.0
2705247984,11,264,-94,100.0,
2706310984,15,263,-65,100.0,212.0
2706416984,13,265,-65,100.0,586.0
2707085984,7,267,-65,100.0,64.0
2707877984,6,266,-65,100.0,
2709174984,10,265,-65,100.0,223.0
2709626696,2,268,-69,100.0,
2710482696,5,268,-94,100.0,342.0
2711345984,16,262,-65,100.0,215.0
2713042984,14,265,-94,100.0,151.0
2713878984,12,264,-65,100.0,307.0
2714350984,9,266,-65,100.0,393.0
2714370696,4,270,-81,100.0,
2714572984,8,267,-94,100.0,
2715089696,3,269,-65,100.0,558.0
2715524984,11,265,-94,100.0,
2715951984,15,264,-65,100.0,174.0
2716209984,13,266,-65,100.0,778.0
2716822984,7,268,-65,100.0,56.0
2718225936,6,267,-65,100.0,
2719348696,2,269,-69,100.0,
2719799696,5,269,-94,100.0,369.0
2720047984,10,266,-65,100.0,219.0
2721458224,16,263,-65,100.0,222.0
2722398984,14,266,-94,100.0,186.0
2723729984,8,268,-94,100.0,
2724089984,9,267,-65,100.0,358.0
2724548984,12,265,-65,100.0,345.0
2725112696,4,271,-81,100.0,
2725627224,11,266,-94,100.0,
2725989696,3,270,-65,100.0,527.0
2726211984,13,267,-65,100.0,649.0
2726335984,15,265,-65,100.0,308.0
2726916984,7,269,-65,100.0,91.0
2728625984,6,268,-65,100.0,
2728920696,5,270,-94,100.0,353.0
2730169984,10,267,-65,100.0,288.0
2730317696,2,270,-69,100.0,
2730586984,16,264,-65,100.0,244.0
2731586984,14,267,-94,100.0,142.0
2734091984,12,266,-65,100.0,304.0
2734190936,8,269,-94,100.0,
2734336696,4,272,-81,100.0,
2734803984,9,268,-65,100.0,399.0
2735254984,13,268,-65,100.0,664.0
2735316736,15,266,-65,100.0,283.0
2735324984,11,267,-94,100.0,
2736450696,3,271,-65,100.0,533.0
2736581936,7,270,-65,100.0,71.0
2737826936,6,269,-65,100.0,
2738001696,5,271,-94,100.0,338.0
2739344224,10,268,-65,100.0,225.0
2739683696,2,271,-69,100.0,
2740377984,16,265,-65,100.0,211.0
2742305984,14,268,-94,100.0,186.0
2743393696,4,273,-81,100.0,1.0
2744186984,9,269,-65,100.0,398.0
2744645984,8,270,-94,100.0,
2744830984,11,268,-94,100.0,
2745119984,12,267,-65,100.0,352.0
2745514984,15,267,-65,100.0,187.0
2745941984,13,269,-65,100.0,598.0
2747174984,6,270,-65,100.0,
2747406696,3,272,-65,100.0,531.0
2747569984,7,271,-65,100.0,88.0
2747975696,5,272,-94,100.0,340.0
2749850984,10,269,-65,100.0,273.0
2750021696,2,272,-69,100.0,
2751232984,16,266,-65,100.0,183.0
2751470984,14,269,-94,100.0,155.0
2753192696,4,274,-81,100.0,
2753886984,8,271,-94,100.0,
2754379984,12,268,-65,100.0,306.0
2754808224,9,270,-65,100.0,383.0
2755406984,15,268,-65,100.0,246.0
2755743984,11,269,-94,100.0,
2755872984,13,270,-65,100.0,595.0
2756163984,6,271,-65,100.0,
2758055696,3,273,-65,100.0,556.0
2758466984,7,272,-65,100.0,78.0
2758774696,5,273,-94,100.0,377.0
2760214696,2,273,-69,100.0,
2760721984,10,270,-65,100.0,263.0
2761236984,16,267,-65,100.0,188.0
2762489984,14,270,-94,100.0,178.0
2763422696,4,275,-81,100.0,
2763890936,12,269,-65,100.0,307.0
2763924984,8,272,-94,100.0,
2764013984,9,271,-65,100.0,470.0
2765251984,6,272,-65,100.0,
2766062984,11,270,-94,100.0,
2766271984,15,269,-65,100.0,208.0
2766576984,13,271,-65,100.0,606.0
2767814696,3,274,-65,100.0,554.0
2768247696,5,274,-94,100.0,370.0
2768723984,7,273,-65,100.0,77.0
2771161696,2,274,-69,100.0,
2771457984,10,271,-65,100.0,232.0
2771609984,16,268,-65,100.0,191.0
2772454984,14,271,-94,100.0,193.0
2773063936,8,273,-94,100.0,
2773090696,4,276,-81,100.0,
2773370984,12,270,-65,100.0,306.0
2774451984,6,273,-65,100.0,
2774880984,9,272,-65,100.0,432.0
2776079984,15,270,-65,100.0,189.0
2776358984,13,272,-65,100.0,603.0
2776532984,11,271,-94,100.0,
2777294696,3,275,-65,100.0,536.0
2777771696,5,275,-94,100.0,378.0
2779235984,7,274,-65,100.0,83.0
2781154224,10,272,-65,100.0,218.0
2781904696,2,275,-69,100.0,
2782213984,8,274,-94,100.0,
2782545984,16,269,-65,100.0,233.0
2782875984,14,272,-94,100.0,166.0
2783151696,4,277,-81,100.0,
2783282984,12,271,-65,100.0,305.0
2784904984,9,273,-65,100.0,380.0
2785262936,6,274,-65,100.0,
2786389984,15,271,-65,100.0,213.0
2787164984,13,273,-65,100.0,609.0
2787430984,11,272,-94,100.0,
2787633696,3,276,-65,100.0,522.0
2788551984,7,275,-65,100.0,77.0
2788652696,5,276,-94,100.0,338.0
2790493984,10,273,-65,100.0,242.0
2791739984,8,275,-94,100.0,
2792024696,2,276,-69,100.0,
2792382984,12,272,-65,100.0,307.0
2792520984,16,270,-65,100.0,161.0
2792672984,14,273,-94,100.0,235.0
2793399696,4,278,-81,100.0,
2794225984,9,274,-65,100.0,376.0
2795236984,6,275,-65,100.0,
2796194984,15,272,-65,100.0,220.0
2796444984,11,273,-94,100.0,
2797511984,13,274,-65,100.0,571.0
2797747696,5,277,-94,100.0,363.0
2798580696,3,277,-65,100.0,554.0
2798839984,7,276,-65,100.0,58.0
2800505984,10,274,-65,100.0,287.0
2801573984,8,276,-94,100.0,
2802355984,14,274,-94,100.0,203.0
2802369696,2,277,-69,100.0,
2802781696,4,279,-81,100.0,
2803026984,12,273,-65,100.0,334.0
2803514984,16,271,-65,100.0,209.0
2804099984,9,275,-65,100.0,434.0
2805369984,6,276,-65,100.0,
2805459984,15,273,-65,100.0,170.0
2806571984,11,274,-94,100.0,
2806839696,5,278,-94,100.0,338.0
2808240984,13,275,-65,100.0,617.0
2809184984,7,277,-65,100.0,66.0
2809239936,3,278,-65,100.0,553.0
2809475984,10,275,-65,100.0,235.0
2812240696,4,280,-81,100.0,7.0
2812306984,8,277,-94,100.0,
2812569984,14,275,-94,100.0,197.0
2812679696,2,278,-69,100.0,
2813571984,12,274,-65,100.0,306.0
2813695984,16,272,-65,100.0,302.0
2813997984,9,276,-65,100.0,403.0
2814479984,6,277,-65,100.0,
2816030984,15,274,-65,100.0,195.0
2816121696,5,279,-94,100.0,358.0
2817034984,11,275,-94,100.0,
2818023224,13,276,-65,100.0,618.0
2818285696,3,279,-65,100.0,522.0
2818934984,7,278,-65,100.0,66.0
2819842984,10,276,-65,100.0,246.0
2821572984,8,278,-94,100.0,
2822125696,2,279,-69,100.0,
2822667696,4,281,-81,100.0,
2823106984,14,276,-94,100.0,124.0
2823305984,16,273,-65,100.0,271.0
2823732984,12,275,-65,100.0,345.0
2824572984,9,277,-65,100.0,430.0
2824595984,6,278,-65,100.0,
2825512696,5,280,-94,100.0,346.0
2826876984,15,275,-65,100.0,208.0
2827014984,11,276,-94,100.0,
2828031984,7,279,-65,100.0,73.0
2828512984,13,277,-65,100.0,566.0
2828646696,3,280,-65,100.0,581.0
2829317984,10,277,-65,100.0,259.0
2832269984,8,279,-94,100.0,
2832574696,4,282,-81,100.0,
2832660696,2,280,-69,100.0,
2833204984,14,277,-94,100.0,182.0
2833858984,16,274,-65,100.0,145.0
2834415984,12,276,-65,100.0,356.0
2834744224,9,278,-65,100.0,384.0
2835233984,6,279,-65,100.0,
2836096696,5,281,-94,100.0,361.0
2837148936,7,280,-65,100.0,55.0
2837162984,11,277,-94,100.0,
2837428984,15,276,-65,100.0,189.0
2837701984,13,278,-65,100.0,565.0
2839119696,3,281,-65,100.0,529.0
2839813984,10,278,-65,100.0,244.0
2841826984,8,280,-94,100.0,
2841987696,2,281,-69,100.0,
2843188984,14,278,-94,100.0,207.0
2843345984,16,275,-65,100.0,298.0
2843351696,4,283,-81,100.0,
2844794984,9,279,-65,100.0,393.0
2845059984,12,277,-65,100.0,335.0
2845240696,5,282,-94,100.0,378.0
2845895984,6,280,-65,100.0,
2847501984,11,278,-94,100.0,
2847544984,13,279,-65,100.0,631.0
2847585936,7,281,-65,100.0,107.0
2847760984,15,277,-65,100.0,207.0
2848337696,3,282,-65,100.0,551.0
2849807224,10,279,-65,100.0,231.0
2851012984,8,281,-94,100.0,
2851190696,2,282,-69,100.0,
2852392984,16,276,-65,100.0,220.0
2852778984,14,279,-94,100.0,175.0
2853385696,4,284,-81,100.0,
2854249696,5,283,-94,100.0,339.0
2854768224,12,278,-65,100.0,290.0
2855157984,6,281,-65,100.0,
2855163984,9,280,-65,100.0,389.0
2857147984,11,279,-94,100.0,
2857163984,13,280,-65,100.0,574.0
2857399984,7,282,-65,100.0,91.0
2858038696,3,283,-65,100.0,536.0
2858121984,15,278,-65,100.0,148.0
2859612984,10,280,-65,100.0,214.0
2860880984,8,282,-94,100.0,
2861242696,2,283,-69,100.0,
2861674984,16,277,-65,100.0,215.0
2862518984,14,280,-94,100.0,168.0
2862748696,4,285,-81,100.0,
2863290696,5,284,-94,100.0,349.0
2864152984,12,279,-65,100.0,292.0
2865153984,9,281,-65,100.0,420.0
2865897984,6,282,-65,100.0,
2866804984,13,281,-65,100.0,605.0
2867130984,7,283,-65,100.0,107.0
2867390984,15,279,-65,100.0,216.0
2867766696,3,284,-65,100.0,534.0
2867846984,11,280,-94,100.0,
2868874984,10,281,-65,100.0,238.0
2870862984,8,283,-94,100.0,
2871688696,2,284,-69,100.0,
2872559984,16,278,-65,100.0,198.0
2872965696,5,285,-94,100.0,351.0
2873154984,14,281,-94,100.0,192.0
2873327640,12,280,-65,100.0,409.0
2873432696,4,286,-81,100.0,143.0
2875438984,9,282,-65,100.0,411.0
2875993984,6,283,-65,100.0,
2876745984,7,284,-65,100.0,44.0
2877528984,13,282,-65,100.0,627.0
2878001984,15,280,-65,100.0,212.0
2878418224,11,281,-94,100.0,
2878443696,3,285,-65,100.0,547.0
2879089984,10,282,-65,100.0,221.0
2881304984,8,284,-94,100.0,
2881807984,16,279,-65,100.0,260.0
2882156696,2,285,-69,100.0,
2882326696,5,286,-94,100.0,364.0
2882501984,12,281,-65,100.0,301.0
2883993984,14,282,-94,100.0,163.0
2884045696,4,287,-81,100.0,
2886044984,7,285,-65,100.0,77.0
2886107984,9,283,-65,100.0,369.0
2886505984,6,284,-65,100.0,
2886864984,13,283,-65,100.0,579.0
2887766696,3,286,-65,100.0,552.0
2888216984,10,283,-65,100.0,280.0
2888650984,11,282,-94,100.0,
2888892984,15,281,-65,100.0,164.0
2890581984,8,285,-94,100.0,
2891021984,16,280,-65,100.0,215.0
2891720984,12,282,-65,100.0,280.0
2892395696,5,287,-94,100.0,351.0
2892448696,2,286,-69,100.0,
2894417984,14,283,-94,100.0,157.0
2894906696,4,288,-81,100.0,
2895937984,9,284,-65,100.0,373.0
2896566984,7,286,-65,100.0,40.0
2897208984,6,285,-65,100.0,
2897430696,3,287,-65,100.0,522.0
2897796984,13,284,-65,100.0,616.0
2897920984,10,284,-65,100.0,272.0
2898195984,11,283,-94,100.0,
2898744984,15,282,-65,100.0,243.0
2900157984,8,286,-94,100.0,
2901326984,16,281,-65,100.0,238.0
2902232696,5,288,-94,100.0,363.0
2902315696,2,287,-69,100.0,
2902536984,12,283,-65,100.0,329.0
2904642696,4,289,-81,100.0,1.0
2904971984,14,284,-94,100.0,154.0
2905427984,9,285,-65,100.0,383.0
2906366984,7,287,-65,100.0,54.0
2906941984,10,285,-65,100.0,222.0
2907306696,3,288,-65,100.0,585.0
2907346984,6,286,-65,100.0,
2908066984,15,283,-65,100.0,234.0
2908200224,11,284,-94,100.0,
2908675984,13,285,-65,100.0,597.0
2910665984,8,287,-94,100.0,
2911614696,2,288,-69,100.0,
2911890984,16,282,-65,100.0,198.0
2912769984,12,284,-65,100.0,345.0
2913040696,5,289,-94,100.0,344.0
2915360984,14,285,-94,100.0,183.0
2915451696,4,290,-81,100.0,
2915546984,9,286,-65,100.0,433.0
2915614984,7,288,-65,100.0,67.0
2917254984,6,287,-65,100.0,
2917785984,10,286,-65,100.0,247.0
2918123696,3,289,-65,100.0,544.0
2918579984,15,284,-65,100.0,194.0
2918641984,11,285,-94,100.0,
2919093984,13,286,-65,100.0,587.0
2921007984,8,288,-94,100.0,
2921669696,2,289,-69,100.0,
2921782224,16,283,-65,100.0,170.0
2922051984,12,285,-65,100.0,341.0
2922094696,5,290,-94,100.0,373.0
2924873984,14,286,-94,100.0,183.0
2924990984,9,287,-65,100.0,421.0
2925679696,4,291,-81,100.0,
2925990984,7,289,-65,100.0,52.0
2926972984,10,287,-65,100.0,273.0
2927386984,6,288,-65,100.0,
2928772984,11,286,-94,100.0,
2929113696,3,290,-65,100.0,559.0
2929408984,15,285,-65,100.0,201.0
2929520984,13,287,-65,100.0,601.0
2930967696,2,290,-69,100.0,
2931204984,8,289,-94,100.0,
2931525224,16,284,-65,100.0,187.0
2931828696,5,291,-94,100.0,354.0
2932819984,12,286,-65,100.0,323.0
2934808984,9,288,-65,100.0,405.0
2935368984,14,287,-94,100.0,168.0
2935837696,4,292,-81,100.0,11.0
2936871984,7,290,-65,100.0,58.0
2937066936,6,289,-65,100.0,
2937406984,10,288,-65,100.0,218.0
2938260696,3,291,-65,100.0,532.0
2939517984,11,287,-94,100.0,
2939960984,15,286,-65,100.0,215.0
2940354984,13,288,-65,100.0,585.0
2940377984,8,290,-94,100.0,
2941033696,2,291,-69,100.0,
2941856984,16,285,-65,100.0,234.0
2941900696,5,292,-94,100.0,343.0
2943658984,12,287,-65,100.0,338.0
2945211696,4,293,-81,100.0,
2945222984,9,289,-65,100.0,412.0
2945328984,14,288,-94,100.0,169.0
2945960984,7,291,-65,100.0,71.0
2947118984,10,289,-65,100.0,249.0
2947767984,6,290,-65,100.0,
2948711984,11,288,-94,100.0,
2948810696,3,292,-65,100.0,526.0
2950102936,8,291,-94,100.0,
2950846984,13,289,-65,100.0,627.0
2950969984,15,287,-65,100.0,258.0
2951273696,2,292,-69,100.0,
2951671696,5,293,-94,100.0,343.0
2951950984,16,286,-65,100.0,185.0
2954358984,12,288,-65,100.0,307.0
2954927984,9,290,-65,100.0,423.0
2955300696,4,294,-81,100.0,7.0
2955699984,14,289,-94,100.0,195.0
2956416984,7,292,-65,100.0,57.0
2957009984,6,291,-65,100.0,
2957607984,10,290,-65,100.0,258.0
2958489984,11,289,-94,100.0,
2959521696,3,293,-65,100.0,552.0
2960286224,13,290,-65,100.0,552.0
2960927984,8,292,-94,100.0,
2961323984,15,288,-65,100.0,223.0
2961717696,2,293,-69,100.0,
2961748696,5,294,-94,100.0,369.0
2962943984,16,287,-65,100.0,283.0
2964314984,9,291,-65,100.0,371.0
2964912984,12,289,-65,100.0,312.0
2965099696,4,295,-81,100.0,
2965587984,14,290,-94,100.0,215.0
2965638984,7,293,-65,100.0,60.0
2966372984,6,292,-65,100.0,
2968117984,10,291,-65,100.0,261.0
2968875984,11,290,-94,100.0,
2970078984,8,293,-94,100.0,
2970310696,3,294,-65,100.0,546.0
2970466984,15,289,-65,100.0,200.0
2970608984,13,291,-65,100.0,605.0
2972170696,5,295,-94,100.0,350.0
2972645984,16,288,-65,100.0,209.0
2972672696,2,294,-69,100.0,
2975079984,12,290,-65,100.0,304.0
2975105984,9,292,-65,100.0,434.0
2975902696,4,296,-81,100.0,1.0
2976417984,14,291,-94,100.0,166.0
2976453984,7,294,-65,100.0,72.0
2977364984,6,293,-65,100.0,
2977795984,10,292,-65,100.0,236.0
2978801984,11,291,-94,100.0,
2980086984,15,290,-65,100.0,231.0
2980264696,3,295,-65,100.0,525.0
2980376984,13,292,-65,100.0,682.0
2980608984,8,294,-94,100.0,
2981707696,5,296,-94,100.0,373.0
2982709696,2,295,-69,100.0,
2982837984,16,289,-65,100.0,313.0
2984166984,9,293,-65,100.0,421.0
2985843984,7,295,-65,100.0,75.0
2985978984,12,291,-65,100.0,300.0
2986398984,6,294,-65,100.0,
2986864696,4,297,-81,100.0,
2986971984,10,293,-65,100.0,260.0
2987401984,14,292,-94,100.0,210.0
2988521984,11,292,-94,100.0,
2989371984,13,293,-65,100.0,602.0
2989858984,15,291,-65,100.0,196.0
2990092992,3,296,-65,100.0,539.0
2990647984,8,295,-94,100.0,
2991204696,5,297,-94,100.0,339.0
2992217984,16,290,-65,100.0,214.0
2992556696,2,296,-69,100.0,
2994250984,9,294,-65,100.0,376.0
2995502984,7,296,-65,100.0,60.0
2995591984,6,295,-65,100.0,
2996309984,10,294,-65,100.0,253.0
2996467984,12,292,-65,100.0,345.0
2996711696,4,298,-81,100.0,7.0
2997484984,14,293,-94,100.0,164.0
2998295984,11,293,-94,100.0,
2998431984,13,294,-65,100.0,643.0
2999214984,15,292,-65,100.0,176.0
2999793696,3,297,-65,100.0,546.0
3001250984,8,296,-94,100.0,
3001858696,5,298,-94,100.0,361.0
3002544984,16,291,-65,100.0,197.0
3003482696,2,297,-69,100.0,
3003699984,9,295,-65,100.0,428.0
3004600984,7,297,-65,100.0,76.0
3004694984,6,296,-65,100.0,
3005938696,4,299,-81,100.0,
3006617984,10,295,-65,100.0,245.0
3006765984,12,293,-65,100.0,270.0
3007776840,13,295,-65,100.0,557.0
3007890984,14,294,-94,100.0,215.0
3008286984,11,294,-94,100.0,
3009529696,3,298,-65,100.0,546.0
3009892984,15,293,-65,100.0,241.0
3011047696,5,299,-94,100.0,354.0
3011184984,8,297,-94,100.0,
3012471984,16,292,-65,100.0,181.0
3013669984,9,296,-65,100.0,408.0
3013801696,2,298,-69,100.0,
3013967984,6,297,-65,100.0,
3014082984,7,298,-65,100.0,86.0
3016151696,4,300,-81,100.0,0.0
3016682984,12,294,-65,100.0,308.0
3016959984,10,296,-65,100.0,261.0
3017548984,13,296,-65,100.0,648.0
3018711984,14,295,-94,100.0,161.0
3018788984,11,295,-94,100.0,
3019356696,3,299,-65,100.0,540.0
3019915224,15,294,-65,100.0,193.0
