run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,pdr_window_mean,delay_avg_ms_mean,rssi_avg_mean,etx_mean,radio_tx_percent_mean,energy_estimated_mj_mean,energy_radio_tx_mj_mean
run_0724_cfg_242_seed_1_of0,1,8,20,0,40.0,16,20,OF0,855,99.92201169590643,174.3625730994152,-76.92397660818713,1.045391812865497,0.1564663988930224,3473.6057046680708,4.900527696842105
run_0725_cfg_242_seed_2_of0,2,8,20,0,40.0,16,20,OF0,855,100.0,170.72748538011697,-76.76725146198831,1.042678362573099,0.1560368735920234,3473.6067870989477,4.8870746273684205
run_0726_cfg_242_seed_3_of0,3,8,20,0,40.0,16,20,OF0,855,99.88301754385964,169.42222222222222,-76.78713450292398,1.046046783625731,0.1551589538401089,3473.6089994329827,4.8595784757894736
run_0733_cfg_245_seed_1_of0,1,8,20,0,50.0,12,5,OF0,627,100.0,113.65869218500798,-69.64752791068581,1.0215151515151517,0.3104339586292075,3473.217706419139,9.72279164784689
run_0734_cfg_245_seed_2_of0,2,8,20,0,50.0,12,5,OF0,627,100.0,113.58692185007976,-70.15470494417863,1.0253429027113237,0.3109823938525635,3473.216324371293,9.739968528229664
run_0735_cfg_245_seed_3_of0,3,8,20,0,50.0,12,5,OF0,627,99.91846889952151,113.55821371610844,-69.6634768740032,1.0309250398724084,0.3133467704361356,3473.210366132058,9.81402093014354
run_0736_cfg_246_seed_1_mrhof,1,8,20,0,50.0,12,10,MRHOF,627,100.0,111.07974481658692,-69.72727272727273,1.0159170653907497,0.1707170685751314,3473.569792995216,5.3468584880382775
run_0737_cfg_246_seed_2_mrhof,2,8,20,0,50.0,12,10,MRHOF,627,99.94682615629984,109.62519936204149,-69.36363636363636,1.014768740031898,0.1714025407202452,3473.568065569378,5.368327923444976
run_0738_cfg_246_seed_3_mrhof,3,8,20,0,50.0,12,10,MRHOF,627,99.96810207336524,110.6427432216906,-69.27272727272727,1.015757575757576,0.1711114509878549,3473.568799142584,5.35921065645933
run_0739_cfg_247_seed_1_of0,1,8,20,0,50.0,12,20,OF0,627,100.0,109.62998405103669,-69.99681020733652,1.0166028708133972,0.0931294417862838,3473.7653138066994,2.9168141167464112
run_0740_cfg_247_seed_2_of0,2,8,20,0,50.0,12,20,OF0,627,100.0,108.46570972886762,-67.5103668261563,1.0141307814992029,0.0928133153441979,3473.766110453589,2.906912933971292
run_0741_cfg_247_seed_3_of0,3,8,20,0,50.0,12,20,OF0,627,100.0,110.29665071770334,-68.33492822966507,1.0177990430622008,0.0936641362310615,3473.7639663770337,2.933560742583732
run_0742_cfg_248_seed_1_of0,1,8,20,0,50.0,16,5,OF0,855,99.86872514619884,159.2514619883041,-73.22105263157894,1.066152046783626,0.4666152906146388,3472.8241293305264,14.614392606315787
run_0743_cfg_248_seed_2_of0,2,8,20,0,50.0,16,5,OF0,855,99.88357894736843,159.0842105263158,-72.42105263157895,1.065766081871345,0.462364144339934,3472.8352018357896,14.481248050526316
run_0744_cfg_248_seed_3_of0,3,8,20,0,50.0,16,5,OF0,855,99.9168187134503,157.9204678362573,-72.47602339181286,1.057391812865497,0.460401970238962,3472.83978708772,14.41978905263158
run_0745_cfg_249_seed_1_mrhof,1,8,20,0,50.0,16,10,MRHOF,855,99.9766081871345,150.87719298245614,-72.0748538011696,1.03953216374269,0.248842959020837,3473.372915772632,7.793761111578947
run_0746_cfg_249_seed_2_mrhof,2,8,20,0,50.0,16,10,MRHOF,855,99.95711111111112,149.4748538011696,-69.98245614035088,1.0269707602339182,0.2496091501579073,3473.3709849319303,7.817758703157895
run_0747_cfg_249_seed_3_mrhof,3,8,20,0,50.0,16,10,MRHOF,855,99.95711111111112,151.30994152046785,-72.13333333333334,1.0332397660818713,0.2476873477534282,3473.3758278905266,7.757567646315789
run_0748_cfg_250_seed_1_of0,1,8,20,0,50.0,16,10,OF0,855,100.0,149.20350877192982,-69.80116959064327,1.0273099415204678,0.247506840111852,3473.37628276772,7.751914172631578
run_0749_cfg_250_seed_2_of0,2,8,20,0,50.0,16,10,OF0,855,99.95711111111112,149.47368421052633,-70.05380116959064,1.0317076023391814,0.247964359432884,3473.3751298357897,7.766243469473683
run_0750_cfg_250_seed_3_of0,3,8,20,0,50.0,16,10,OF0,855,99.98050292397662,148.86315789473684,-71.22105263157894,1.024187134502924,0.246630001330504,3473.3784923115795,7.724452698947368
run_0751_cfg_251_seed_1_mrhof,1,8,20,0,50.0,16,20,MRHOF,855,99.96100584795322,148.1766081871345,-71.53333333333333,1.026233918128655,0.1340883131509603,3473.662097454036,4.199645928421052
run_0752_cfg_251_seed_2_mrhof,2,8,20,0,50.0,16,20,MRHOF,855,100.0,147.1345029239766,-69.66666666666667,1.0307602339181283,0.1339323900109524,3473.6624903971933,4.194762206315789
run_0753_cfg_251_seed_3_mrhof,3,8,20,0,50.0,16,20,MRHOF,855,100.0,144.47368421052633,-71.93333333333334,1.0223976608187135,0.132265590566166,3473.66669071158,4.142558298947368
run_0754_cfg_252_seed_1_of0,1,8,20,0,50.0,16,20,OF0,855,100.0,146.93684210526317,-71.41988304093567,1.026877192982456,0.1332754318272905,3473.664145914386,4.174186492631579
run_0755_cfg_252_seed_2_of0,2,8,20,0,50.0,16,20,OF0,855,100.0,145.86666666666667,-70.07836257309941,1.0204912280701754,0.1329096640190834,3473.665067654737,4.162730576842105
run_0756_cfg_252_seed_3_of0,3,8,20,0,50.0,16,20,OF0,855,100.0,145.83859649122806,-71.246783625731,1.021953216374269,0.1327152112852251,3473.665557664562,4.156640454736841
run_0772_cfg_258_seed_1_mrhof,1,8,20,0,60.0,12,5,MRHOF,627,99.91668261562998,97.20574162679426,-68.63636363636364,1.0121850079744816,0.2521391562904309,3473.3646093167467,7.896998491866029
run_0773_cfg_258_seed_2_mrhof,2,8,20,0,60.0,12,5,MRHOF,627,99.98405103668262,96.6969696969697,-67.45454545454545,1.01451355661882,0.254301647061501,3473.35915984689,7.964727617224879
run_0774_cfg_258_seed_3_mrhof,3,8,20,0,60.0,12,5,MRHOF,627,99.92169059011164,97.47846889952152,-66.27272727272727,1.0147527910685803,0.2538273028672329,3473.3603551923447,7.949871180861243
run_0775_cfg_259_seed_1_of0,1,8,20,0,60.0,12,5,OF0,627,99.9231259968102,97.87719298245614,-70.27272727272727,1.0164433811802234,0.2533135357440861,3473.361649890909,7.933779927272727
run_0776_cfg_259_seed_2_of0,2,8,20,0,60.0,12,5,OF0,627,99.8702711323764,96.58213716108452,-68.16267942583733,1.0122169059011163,0.2533662124799198,3473.3615171521533,7.935429680382774
run_0777_cfg_259_seed_3_of0,3,8,20,0,60.0,12,5,OF0,627,99.92169059011164,96.66028708133972,-70.18500797448166,1.0097767145135566,0.2525155943717551,3473.3636606928235,7.908788532057416
run_0778_cfg_260_seed_1_of0,1,8,20,0,60.0,12,20,OF0,627,99.94682615629984,94.34130781499202,-69.02711323763955,1.0126315789473683,0.0774184370015949,3473.804905538756,2.424745446889952
run_0779_cfg_260_seed_2_of0,2,8,20,0,60.0,12,20,OF0,627,100.0,94.74003189792664,-69.47527910685805,1.0139553429027113,0.0783123444976076,3473.8026528918663,2.4527426296650714
run_0780_cfg_260_seed_3_of0,3,8,20,0,60.0,12,20,OF0,627,99.89365231259968,93.79585326953747,-68.83253588516746,1.011196172248804,0.077752676925929,3473.80406323445,2.435214086124402
run_0781_cfg_261_seed_1_mrhof,1,8,20,0,60.0,16,5,MRHOF,855,99.77595321637428,127.80818713450292,-69.66666666666667,1.0317543859649123,0.3506324548797407,3473.116406220351,10.981808404210526
run_0782_cfg_261_seed_2_mrhof,2,8,20,0,60.0,16,5,MRHOF,855,99.91761403508772,126.70526315789472,-70.4,1.0363391812865497,0.3507797443425651,3473.116035048421,10.986421541052632
run_0783_cfg_261_seed_3_mrhof,3,8,20,0,60.0,16,5,MRHOF,855,99.92930994152049,126.6187134502924,-70.13333333333334,1.031953216374269,0.3494359631646848,3473.119421378246,10.944334298947368
run_0784_cfg_262_seed_1_of0,1,8,20,0,60.0,16,5,OF0,855,99.7791111111111,127.246783625731,-69.5578947368421,1.0324561403508772,0.3501905930000265,3473.117519696842,10.967969482105262
run_0785_cfg_262_seed_2_of0,2,8,20,0,60.0,16,5,OF0,855,99.96360233918128,126.59181286549708,-68.81052631578947,1.0300701754385966,0.3520389690746163,3473.112861832983,11.025860075789472
run_0786_cfg_262_seed_3_of0,3,8,20,0,60.0,16,5,OF0,855,99.73625730994152,128.1251461988304,-72.38245614035088,1.030058479532164,0.3495966834415319,3473.119379848421,10.94936845473684
run_0787_cfg_263_seed_1_mrhof,1,8,20,0,60.0,16,10,MRHOF,855,99.95711111111112,122.27953216374269,-68.73333333333333,1.0202339181286548,0.1923300116959064,3473.5153283705263,6.02377596631579
run_0788_cfg_263_seed_2_mrhof,2,8,20,0,60.0,16,10,MRHOF,855,100.0,121.10409356725148,-72.13333333333334,1.0179181286549708,0.1921710081788987,3473.515729055439,6.018796025263157
run_0789_cfg_263_seed_3_mrhof,3,8,20,0,60.0,16,10,MRHOF,855,100.0,120.77894736842106,-66.53333333333333,1.015485380116959,0.1921266596663254,3473.5158408196494,6.017406955789474
run_0790_cfg_264_seed_1_mrhof,1,8,20,0,60.0,16,20,MRHOF,855,99.96100584795322,121.39298245614034,-68.86666666666666,1.0152631578947369,0.10429216374269,3473.737183747369,3.2664305684210526
run_0791_cfg_264_seed_2_mrhof,2,8,20,0,60.0,16,20,MRHOF,855,100.0,117.87251461988303,-72.13333333333334,1.014187134502924,0.1045416130215899,3473.736555132632,3.274243351578947
run_0792_cfg_264_seed_3_mrhof,3,8,20,0,60.0,16,20,MRHOF,855,99.88301754385964,118.953216374269,-72.0,1.0211812865497076,0.1045698529238952,3473.7364839635093,3.275127882105263
run_0793_cfg_265_seed_1_of0,1,8,20,0,60.0,16,20,OF0,855,99.90252631578949,120.11695906432747,-71.53801169590643,1.0149239766081872,0.1040840077972709,3473.737708300352,3.259911124210526
run_0794_cfg_265_seed_2_of0,2,8,20,0,60.0,16,20,OF0,855,100.0,120.98479532163742,-70.69356725146199,1.0221052631578946,0.1049761233275509,3473.7354601656148,3.2878522273684205
run_0795_cfg_265_seed_3_of0,3,8,20,0,60.0,16,20,OF0,855,99.88301754385964,120.19766081871344,-71.71695906432748,1.0187368421052632,0.104573910331384,3473.7364737459657,3.275254871578947
run_0805_cfg_269_seed_1_mrhof,1,8,20,5,40.0,12,5,MRHOF,627,99.87205741626794,141.69856459330143,-73.63636363636364,1.0439872408293462,0.4034988523163595,3472.983290564593,12.637586365550238
run_0806_cfg_269_seed_2_mrhof,2,8,20,5,40.0,12,5,MRHOF,627,99.93620414673046,140.04784688995215,-73.36363636363636,1.0427272727272727,0.4035402231599634,3472.983078637321,12.638879793301436
run_0807_cfg_269_seed_3_mrhof,3,8,20,5,40.0,12,5,MRHOF,627,99.77709728867625,141.91228070175438,-73.63636363636364,1.0398086124401915,0.4031841359287808,3472.983975977034,12.627727142583732
run_0808_cfg_270_seed_1_of0,1,8,20,5,40.0,12,5,OF0,627,99.92025518341308,141.8835725677831,-73.58851674641149,1.0464433811802234,0.4024411694469413,3472.985848252632,12.604457431578949
run_0809_cfg_270_seed_2_of0,2,8,20,5,40.0,12,5,OF0,627,99.9695374800638,140.48803827751198,-73.39553429027113,1.0459808612440191,0.4078293959706811,3472.972269887081,12.773217117703348
run_0810_cfg_270_seed_3_of0,3,8,20,5,40.0,12,5,OF0,627,99.95215311004785,140.70334928229664,-73.62998405103669,1.0419298245614037,0.4029786266527546,3472.9844938564597,12.621290641148324
run_0811_cfg_271_seed_1_of0,1,8,20,5,40.0,12,10,OF0,627,99.94682615629984,137.21052631578948,-73.72727272727273,1.020829346092504,0.2189834770839619,3473.448161638278,6.858562495693779
run_0812_cfg_271_seed_2_of0,2,8,20,5,40.0,12,10,OF0,627,100.0,135.73365231259967,-73.37958532695374,1.0233014354066985,0.2193347041899107,3473.447276516747,6.8695632918660285
run_0813_cfg_271_seed_3_of0,3,8,20,5,40.0,12,10,OF0,627,99.97341307814992,137.60925039872407,-73.55502392344498,1.0239234449760766,0.2205285045890976,3473.444268164594,6.9069528114832535
run_0814_cfg_272_seed_1_of0,1,8,20,5,40.0,12,20,OF0,627,99.94682615629984,135.0542264752791,-73.65071770334929,1.0306379585326957,0.1174776180703438,3473.703956401914,3.6793990047846887
run_0815_cfg_272_seed_2_of0,2,8,20,5,40.0,12,20,OF0,627,100.0,132.93460925039872,-73.27272727272727,1.015390749601276,0.1166045615465592,3473.706156478469,3.652055196172249
run_0816_cfg_272_seed_3_of0,3,8,20,5,40.0,12,20,OF0,627,100.0,132.3891547049442,-73.725677830941,1.0190271132376394,0.1163679300834691,3473.7067528114835,3.644643628708133
run_0817_cfg_273_seed_1_mrhof,1,8,20,5,40.0,16,5,MRHOF,855,99.61773099415204,190.4690058479532,-77.64561403508772,1.1008187134502925,0.5561386531210532,3472.5985305992986,17.418262551578948
run_0818_cfg_273_seed_2_mrhof,2,8,20,5,40.0,16,5,MRHOF,855,99.82640935672516,187.93216374269005,-76.85730994152047,1.1141637426900586,0.5547265650874575,3472.6024716042107,17.374041886315787
run_0819_cfg_273_seed_3_mrhof,3,8,20,5,40.0,16,5,MRHOF,855,99.62495906432748,188.44795321637423,-77.03040935672514,1.1072865497076023,0.5514328281812412,3472.610389237895,17.270876614736842
run_0820_cfg_274_seed_1_of0,1,8,20,5,40.0,16,5,OF0,855,99.83915789473684,189.2175438596491,-76.50292397660819,1.093438596491228,0.5645955348644939,3472.577148732632,17.68313328842105
run_0821_cfg_274_seed_2_of0,2,8,20,5,40.0,16,5,OF0,855,99.82430409356724,190.9450292397661,-76.59766081871345,1.1244561403508773,0.5709268460133754,3472.561264465965,17.881427351578946
run_0822_cfg_274_seed_3_of0,3,8,20,5,40.0,16,5,OF0,855,99.78870175438595,188.49473684210523,-76.57777777777778,1.107438596491228,0.5612800234764459,3472.585574321404,17.579290576842105
run_0823_cfg_275_seed_1_mrhof,1,8,20,5,40.0,16,10,MRHOF,855,99.906432748538,173.4233918128655,-77.18947368421053,1.0468304093567251,0.2915790835127303,3473.2652207382457,9.132256538947368
run_0824_cfg_275_seed_2_mrhof,2,8,20,5,40.0,16,10,MRHOF,855,99.98050292397662,174.4233918128655,-76.82456140350877,1.052690058479532,0.293645537384388,3473.2600132491234,9.196978189473684
run_0825_cfg_275_seed_3_mrhof,3,8,20,5,40.0,16,10,MRHOF,855,99.93761403508772,174.88771929824563,-77.1204678362573,1.0523625730994153,0.293437052792707,3473.26053858807,9.190448976842106
run_0826_cfg_276_seed_1_of0,1,8,20,5,40.0,16,10,OF0,855,99.95711111111112,173.2233918128655,-76.91228070175438,1.0477777777777777,0.2927492860449327,3473.262271758597,9.168908143157894
run_0827_cfg_276_seed_2_of0,2,8,20,5,40.0,16,10,OF0,855,99.93761403508772,173.95672514619883,-76.94619883040936,1.0417543859649123,0.292173027333554,3473.263723946667,9.15085952
run_0828_cfg_276_seed_3_of0,3,8,20,5,40.0,16,10,OF0,855,100.0,174.52631578947367,-77.03625730994152,1.048877192982456,0.2929252580669665,3473.261828356492,9.174418997894737
run_0829_cfg_277_seed_1_of0,1,8,20,5,40.0,16,20,OF0,855,100.0,173.79883040935673,-76.94152046783626,1.044923976608187,0.1565670623568378,3473.605450997896,4.9036804547368416
run_0830_cfg_277_seed_2_of0,2,8,20,5,40.0,16,20,OF0,855,99.96100584795322,170.17543859649123,-76.94152046783626,1.0360233918128654,0.154439071084028,3473.610813518597,4.837031983157894
run_0831_cfg_277_seed_3_of0,3,8,20,5,40.0,16,20,OF0,855,99.92201169590643,168.42456140350876,-77.2233918128655,1.0367251461988305,0.1539136316302503,3473.6121376336846,4.820575124210526
run_0841_cfg_281_seed_1_of0,1,8,20,5,50.0,12,5,OF0,627,99.98405103668262,113.3652312599681,-69.42583732057416,1.0223125996810207,0.3114658016926769,3473.2153511961724,9.755112022966507
run_0842_cfg_281_seed_2_of0,2,8,20,5,50.0,12,5,OF0,627,99.98405103668262,113.6682615629984,-69.21371610845296,1.028086124401914,0.3111941232565722,3473.2157907904307,9.746600176076551
run_0843_cfg_281_seed_3_of0,3,8,20,5,50.0,12,5,OF0,627,99.95215311004785,114.15948963317383,-69.51993620414673,1.029043062200957,0.3135925827821563,3473.209746702393,9.82171955598086
run_0844_cfg_282_seed_1_mrhof,1,8,20,5,50.0,12,10,MRHOF,627,100.0,109.92344497607657,-69.72727272727273,1.013237639553429,0.1701625730994152,3473.57119031579,5.329491789473684
run_0845_cfg_282_seed_2_mrhof,2,8,20,5,50.0,12,10,MRHOF,627,99.96810207336524,109.43700159489632,-69.36363636363636,1.0153269537480063,0.1711241290359753,3473.5687672038284,5.359607609569378
run_0846_cfg_282_seed_3_mrhof,3,8,20,5,50.0,12,10,MRHOF,627,100.0,110.31259968102071,-69.27272727272727,1.0103668261563,0.1703664195522332,3473.5706766162684,5.335876340669856
run_0847_cfg_283_seed_1_of0,1,8,20,5,50.0,12,10,OF0,627,100.0,110.07974481658692,-68.10047846889952,1.015406698564593,0.1706051036682615,3473.5700751387567,5.343351846889952
run_0848_cfg_283_seed_2_of0,2,8,20,5,50.0,12,10,OF0,627,100.0,109.99681020733652,-70.27751196172248,1.0140031897926634,0.1706916533290382,3473.569857033493,5.346062583732057
run_0849_cfg_283_seed_3_of0,3,8,20,5,50.0,12,10,OF0,627,99.96810207336524,109.86602870813395,-70.81658692185007,1.0160287081339712,0.1704531418488653,3473.570458082297,5.338592405741626
run_0850_cfg_284_seed_1_mrhof,1,8,20,5,50.0,12,20,MRHOF,627,100.0,109.55502392344498,-70.27272727272727,1.0163317384370016,0.0925823736749506,3473.7666924248806,2.8996798622009567
run_0851_cfg_284_seed_2_mrhof,2,8,20,5,50.0,12,20,MRHOF,627,100.0,109.33811802232854,-69.54864433811802,1.0200159489633174,0.0929679106858054,3473.765720865072,2.9117549626794257
run_0852_cfg_284_seed_3_mrhof,3,8,20,5,50.0,12,20,MRHOF,627,100.0,108.30940988835724,-68.35087719298245,1.025773524720893,0.0930988197767145,3473.7653909741625,2.915855035406698
run_0853_cfg_285_seed_1_of0,1,8,20,5,50.0,12,20,OF0,627,100.0,109.09250398724085,-69.52472089314195,1.0145454545454546,0.092437639553429,3473.767057148326,2.895146870813397
run_0854_cfg_285_seed_2_of0,2,8,20,5,50.0,12,20,OF0,627,100.0,108.56937799043062,-70.89792663476874,1.025055821371611,0.0930254545454545,3473.765575854546,2.913557236363636
run_0855_cfg_285_seed_3_of0,3,8,20,5,50.0,12,20,OF0,627,100.0,108.19617224880383,-70.10207336523126,1.0204625199362043,0.0927056422723467,3473.766381772249,2.9035408306220094
run_0856_cfg_286_seed_1_mrhof,1,8,20,5,50.0,16,10,MRHOF,855,99.95711111111112,149.1251461988304,-72.06432748538012,1.0287251461988305,0.2462001570320515,3473.3795756070176,7.710988884210526
run_0857_cfg_286_seed_2_mrhof,2,8,20,5,50.0,16,10,MRHOF,855,100.0,150.53333333333333,-71.00233918128654,1.0372280701754386,0.2503480212485472,3473.369122981053,7.840900092631578
run_0858_cfg_286_seed_3_mrhof,3,8,20,5,50.0,16,10,MRHOF,855,99.87522807017544,150.61754385964912,-71.9953216374269,1.02906432748538,0.2464636257309941,3473.3789116631583,7.719240757894736
run_0859_cfg_287_seed_1_of0,1,8,20,5,50.0,16,10,OF0,855,99.95711111111112,150.05730994152046,-71.60350877192982,1.0296023391812863,0.2494651371821776,3473.371347851228,7.813248134736842
run_0860_cfg_287_seed_2_of0,2,8,20,5,50.0,16,10,OF0,855,99.9766081871345,148.49473684210523,-70.58713450292397,1.0250526315789472,0.2479825957904984,3473.375083856842,7.7668149221052625
run_0861_cfg_287_seed_3_of0,3,8,20,5,50.0,16,10,OF0,855,99.98050292397662,149.59181286549708,-73.52865497076023,1.0305847953216374,0.2484391986401161,3473.3739332435093,7.781115402105263
run_0862_cfg_288_seed_1_mrhof,1,8,20,5,50.0,16,20,MRHOF,855,100.0,147.09824561403508,-71.50760233918129,1.0240350877192983,0.1327122330756692,3473.665565170527,4.156547166315789
run_0863_cfg_288_seed_2_mrhof,2,8,20,5,50.0,16,20,MRHOF,855,99.96100584795322,146.14619883040936,-69.66666666666667,1.02706432748538,0.1333203114247364,3473.664032814035,4.175592168421052
run_0864_cfg_288_seed_3_mrhof,3,8,20,5,50.0,16,20,MRHOF,855,99.96100584795322,144.6888888888889,-71.23625730994152,1.0249239766081872,0.1323394446485604,3473.666504595088,4.144871461052631
run_0877_cfg_293_seed_1_of0,1,8,20,5,60.0,12,5,OF0,627,99.91990430622008,98.4896331738437,-69.96331738437001,1.0184370015948965,0.2528160127591706,3473.362903647848,7.918197519617224
run_0878_cfg_293_seed_2_of0,2,8,20,5,60.0,12,5,OF0,627,99.95502392344498,96.94577352472088,-67.26634768740031,1.015422647527911,0.2551337783010087,3473.357062874641,7.990789986602871
run_0879_cfg_293_seed_3_of0,3,8,20,5,60.0,12,5,OF0,627,99.91990430622008,97.38118022328548,-70.80063795853269,1.013157894736842,0.2537883678894205,3473.3604533129187,7.94865168229665
run_0880_cfg_294_seed_1_mrhof,1,8,20,5,60.0,12,10,MRHOF,627,99.96810207336524,95.19776714513556,-68.9090909090909,1.0064433811802231,0.1402045705075406,3473.646684478469,4.391207196172249
run_0881_cfg_294_seed_2_mrhof,2,8,20,5,60.0,12,10,MRHOF,627,99.97341307814992,94.12280701754386,-69.81818181818181,1.0106060606060605,0.140831513233542,3473.6451045818185,4.410843054545454
run_0882_cfg_294_seed_3_mrhof,3,8,20,5,60.0,12,10,MRHOF,627,99.96810207336524,94.3444976076555,-64.9090909090909,1.0099202551834132,0.1407073029085234,3473.645417592345,4.406952780861244
run_0883_cfg_295_seed_1_of0,1,8,20,5,60.0,12,10,OF0,627,99.93620414673046,95.67942583732058,-68.49282296650718,1.0103030303030305,0.1404956908579212,3473.6459508516755,4.400325129186602
