run_name,config_id,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,status,rows_added,error
run_1142_cfg_115_seed_2_mrhof,115,2,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1143_cfg_115_seed_3_mrhof,115,3,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1144_cfg_115_seed_4_mrhof,115,4,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1145_cfg_115_seed_5_mrhof,115,5,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1146_cfg_115_seed_6_mrhof,115,6,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1147_cfg_115_seed_7_mrhof,115,7,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1148_cfg_115_seed_8_mrhof,115,8,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1149_cfg_115_seed_9_mrhof,115,9,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1150_cfg_115_seed_10_mrhof,115,10,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
run_1151_cfg_116_seed_1_of0,116,1,8,18,0,40.0,12,20,OF0,SUCCESS,627,
run_1152_cfg_116_seed_2_of0,116,2,8,18,0,40.0,12,20,OF0,SUCCESS,627,
run_1153_cfg_116_seed_3_of0,116,3,8,18,0,40.0,12,20,OF0,SUCCESS,627,
run_1154_cfg_116_seed_4_of0,116,4,8,18,0,40.0,12,20,OF0,SUCCESS,627,
